Node  ,stress,X,Y,Z
93772  ,9.453e-02   ,300  ,1705.2  ,-73.5
93773  ,8.580e-02   ,300  ,1703.7  ,-73.5
93774  ,8.480e-02   ,300  ,1702.2  ,-73.5
93775  ,9.606e-02   ,300  ,1700.6  ,-73.5
93776  ,8.556e-02   ,300  ,1699.1  ,-73.5
93777  ,8.039e-02   ,300  ,1697.5  ,-73.5
93778  ,9.372e-02   ,300  ,1696  ,-73.5
93779  ,8.216e-02   ,300  ,1694.4  ,-73.5
93780  ,9.471e-02   ,300  ,1692.9  ,-73.5
93781  ,7.499e-02   ,300  ,1691.4  ,-73.5
93782  ,8.855e-02   ,300  ,1689.8  ,-73.5
93783  ,7.443e-02   ,300  ,1688.3  ,-73.5
93784  ,9.761e-02   ,300  ,1686.7  ,-73.5
93785  ,7.538e-02   ,300  ,1685.2  ,-73.5
93786  ,7.281e-02   ,300  ,1683.6  ,-73.5
93787  ,9.002e-02   ,300  ,1682.1  ,-73.5
93788  ,6.996e-02   ,300  ,1680.6  ,-73.5
93789  ,8.002e-02   ,300  ,1679  ,-73.5
93790  ,7.404e-02   ,300  ,1677.5  ,-73.5
93791  ,6.719e-02   ,300  ,1675.9  ,-73.5
93792  ,8.102e-02   ,300  ,1674.4  ,-73.5
93793  ,7.571e-02   ,300  ,1672.8  ,-73.5
93794  ,7.736e-02   ,300  ,1671.3  ,-73.5
93795  ,6.992e-02   ,300  ,1669.8  ,-73.5
93796  ,6.773e-02   ,300  ,1668.2  ,-73.5
93797  ,5.928e-02   ,300  ,1666.7  ,-73.5
93798  ,6.925e-02   ,300  ,1665.1  ,-73.5
93799  ,6.025e-02   ,300  ,1663.6  ,-73.5
93800  ,5.979e-02   ,300  ,1662  ,-73.5
93801  ,6.952e-02   ,300  ,1660.5  ,-73.5
93802  ,5.826e-02   ,300  ,1659  ,-73.5
93803  ,5.836e-02   ,300  ,1657.4  ,-73.5
93804  ,6.668e-02   ,300  ,1655.9  ,-73.5
93805  ,5.215e-02   ,300  ,1654.3  ,-73.5
93806  ,5.577e-02   ,300  ,1652.8  ,-73.5
93807  ,5.534e-02   ,300  ,1651.2  ,-73.5
93808  ,5.169e-02   ,300  ,1649.7  ,-73.5
93809  ,5.271e-02   ,300  ,1648.1  ,-73.5
93810  ,5.661e-02   ,300  ,1646.6  ,-73.5
93811  ,5.069e-02   ,300  ,1645.1  ,-73.5
93812  ,5.675e-02   ,300  ,1643.5  ,-73.5
93813  ,4.789e-02   ,300  ,1642  ,-73.5
93814  ,5.175e-02   ,300  ,1640.4  ,-73.5
93815  ,4.972e-02   ,300  ,1638.9  ,-73.5
93816  ,4.468e-02   ,300  ,1637.3  ,-73.5
93817  ,5.753e-02   ,300  ,1635.8  ,-73.5
93818  ,3.889e-02   ,300  ,1634.3  ,-73.5
93819  ,5.526e-02   ,300  ,1632.7  ,-73.5
93820  ,4.173e-02   ,300  ,1631.2  ,-73.5
93821  ,4.690e-02   ,300  ,1629.6  ,-73.5
93822  ,4.004e-02   ,300  ,1628.1  ,-73.5
93823  ,4.245e-02   ,300  ,1626.5  ,-73.5
93824  ,4.239e-02   ,300  ,1625  ,-73.5
93825  ,4.316e-02   ,300  ,1623.5  ,-73.5
93826  ,3.969e-02   ,300  ,1621.9  ,-73.5
93827  ,4.053e-02   ,300  ,1620.4  ,-73.5
93828  ,3.881e-02   ,300  ,1618.8  ,-73.5
93829  ,4.132e-02   ,300  ,1617.3  ,-73.5
93830  ,3.486e-02   ,300  ,1615.7  ,-73.5
93831  ,4.073e-02   ,300  ,1614.2  ,-73.5
93832  ,3.848e-02   ,300  ,1612.7  ,-73.5
93833  ,3.570e-02   ,300  ,1611.1  ,-73.5
93834  ,3.425e-02   ,300  ,1609.6  ,-73.5
93835  ,3.429e-02   ,300  ,1608  ,-73.5
93836  ,3.441e-02   ,300  ,1606.5  ,-73.5
93837  ,3.416e-02   ,300  ,1604.9  ,-73.5
93838  ,3.261e-02   ,300  ,1603.4  ,-73.5
93839  ,3.286e-02   ,300  ,1601.9  ,-73.5
93840  ,3.051e-02   ,300  ,1600.3  ,-73.5
93841  ,2.970e-02   ,300  ,1598.8  ,-73.5
93842  ,3.085e-02   ,300  ,1597.2  ,-73.5
93843  ,3.018e-02   ,300  ,1595.7  ,-73.5
93844  ,2.903e-02   ,300  ,1594.1  ,-73.5
93845  ,2.896e-02   ,300  ,1592.6  ,-73.5
93846  ,2.747e-02   ,300  ,1591  ,-73.5
93847  ,2.936e-02   ,300  ,1589.5  ,-73.5
93848  ,2.926e-02   ,300  ,1588  ,-73.5
93849  ,2.449e-02   ,300  ,1586.4  ,-73.5
93850  ,3.053e-02   ,300  ,1584.9  ,-73.5
93851  ,2.528e-02   ,300  ,1583.3  ,-73.5
93852  ,2.848e-02   ,300  ,1581.8  ,-73.5
93853  ,2.478e-02   ,300  ,1580.2  ,-73.5
93854  ,2.667e-02   ,300  ,1578.7  ,-73.5
93855  ,2.744e-02   ,300  ,1577.2  ,-73.5
93856  ,2.474e-02   ,300  ,1575.6  ,-73.5
93857  ,2.454e-02   ,300  ,1574.1  ,-73.5
93858  ,2.236e-02   ,300  ,1572.5  ,-73.5
93859  ,2.433e-02   ,300  ,1571  ,-73.5
93860  ,2.184e-02   ,300  ,1569.4  ,-73.5
93861  ,2.228e-02   ,300  ,1567.9  ,-73.5
93862  ,2.138e-02   ,300  ,1566.4  ,-73.5
93863  ,2.416e-02   ,300  ,1564.8  ,-73.5
93864  ,2.021e-02   ,300  ,1563.3  ,-73.5
93865  ,2.043e-02   ,300  ,1561.7  ,-73.5
93866  ,2.206e-02   ,300  ,1560.2  ,-73.5
93867  ,2.146e-02   ,300  ,1558.6  ,-73.5
93868  ,2.158e-02   ,300  ,1557.1  ,-73.5
93869  ,1.996e-02   ,300  ,1555.6  ,-73.5
93870  ,2.036e-02   ,300  ,1554  ,-73.5
93871  ,1.861e-02   ,300  ,1552.5  ,-73.5
93872  ,1.954e-02   ,300  ,1550.9  ,-73.5
93873  ,2.101e-02   ,300  ,1549.4  ,-73.5
93874  ,1.620e-02   ,300  ,1547.8  ,-73.5
93875  ,1.921e-02   ,300  ,1546.3  ,-73.5
93876  ,1.715e-02   ,300  ,1544.8  ,-73.5
93877  ,1.891e-02   ,300  ,1543.2  ,-73.5
93878  ,1.729e-02   ,300  ,1541.7  ,-73.5
93879  ,1.737e-02   ,300  ,1540.1  ,-73.5
93880  ,1.887e-02   ,300  ,1538.6  ,-73.5
93881  ,1.707e-02   ,300  ,1537  ,-73.5
